Year,Month,State,Suicides,Suicides with guns,Fraction of suicides with guns
2017,4,Idaho,37,25,0.6756756757
2017,5,Idaho,23,12,0.5217391304
2017,6,Idaho,37,21,0.5675675676
2017,7,Idaho,44,24,0.5454545455
2017,8,Idaho,38,27,0.7105263158
2017,9,Idaho,35,14,0.4
2017,10,Idaho,30,18,0.6
2017,11,Idaho,38,27,0.7105263158
2017,12,Idaho,26,17,0.6538461538
2018,1,Idaho,42,30,0.7142857143
2018,2,Idaho,29,15,0.5172413793
2018,3,Idaho,35,21,0.6
2018,4,Idaho,40,20,0.5
2018,5,Idaho,35,22,0.6285714286
2018,6,Idaho,29,17,0.5862068966
2018,7,Idaho,32,19,0.59375
2018,8,Idaho,41,24,0.5853658537
2018,9,Idaho,35,20,0.5714285714
2018,10,Idaho,40,27,0.675
2018,11,Idaho,29,17,0.5862068966
2018,12,Idaho,30,18,0.6
2019,1,Idaho,34,18,0.5294117647
2019,2,Idaho,23,13,0.5652173913
2019,3,Idaho,21,12,0.5714285714
2019,4,Idaho,35,25,0.7142857143
2019,5,Idaho,36,23,0.6388888889
2019,6,Idaho,25,17,0.68
2019,7,Idaho,25,19,0.76
2019,8,Idaho,40,26,0.65
2019,9,Idaho,30,10,0.3333333333
2019,10,Idaho,28,18,0.6428571429
2019,11,Idaho,37,21,0.5675675676
2019,12,Idaho,31,21,0.6774193548
1999,1,Illinois,79,42,0.5316455696
1999,2,Illinois,88,36,0.4090909091
1999,3,Illinois,81,44,0.5432098765
1999,4,Illinois,80,38,0.475
1999,5,Illinois,96,38,0.3958333333
1999,6,Illinois,94,44,0.4680851064
1999,7,Illinois,93,42,0.4516129032
1999,8,Illinois,72,30,0.4166666667
1999,9,Illinois,71,37,0.5211267606
1999,10,Illinois,93,52,0.5591397849
1999,11,Illinois,90,41,0.4555555556
1999,12,Illinois,83,37,0.4457831325
2000,1,Illinois,97,32,0.3298969072
2000,2,Illinois,83,36,0.4337349398
2000,3,Illinois,69,33,0.4782608696
2000,4,Illinois,70,32,0.4571428571
2000,5,Illinois,107,50,0.4672897196
2000,6,Illinois,92,39,0.4239130435
2000,7,Illinois,89,39,0.4382022472
2000,8,Illinois,94,37,0.3936170213
2000,9,Illinois,73,34,0.4657534247
2000,10,Illinois,83,39,0.4698795181
2000,11,Illinois,72,27,0.375
2000,12,Illinois,73,33,0.4520547945
2001,1,Illinois,66,33,0.5
2001,2,Illinois,97,41,0.4226804124
2001,3,Illinois,100,48,0.48
2001,4,Illinois,85,42,0.4941176471
2001,5,Illinois,95,46,0.4842105263
2001,6,Illinois,99,44,0.4444444444
2001,7,Illinois,109,42,0.3853211009
2001,8,Illinois,102,45,0.4411764706
2001,9,Illinois,97,43,0.4432989691
2001,10,Illinois,110,49,0.4454545455
2001,11,Illinois,86,31,0.3604651163
2001,12,Illinois,92,41,0.4456521739
2002,1,Illinois,107,43,0.4018691589
2002,2,Illinois,97,38,0.3917525773
2002,3,Illinois,70,26,0.3714285714
2002,4,Illinois,108,43,0.3981481481
2002,5,Illinois,110,53,0.4818181818
2002,6,Illinois,90,37,0.4111111111
2002,7,Illinois,105,41,0.3904761905
2002,8,Illinois,88,36,0.4090909091
2002,9,Illinois,118,50,0.4237288136
2002,10,Illinois,76,32,0.4210526316
2002,11,Illinois,83,30,0.3614457831
2002,12,Illinois,88,37,0.4204545455
2003,1,Illinois,97,46,0.4742268041
2003,2,Illinois,66,28,0.4242424242
2003,3,Illinois,88,32,0.3636363636
2003,4,Illinois,77,35,0.4545454545
2003,5,Illinois,89,41,0.4606741573
2003,6,Illinois,104,41,0.3942307692
2003,7,Illinois,91,36,0.3956043956
2003,8,Illinois,113,50,0.4424778761
2003,9,Illinois,97,30,0.3092783505
2003,10,Illinois,79,30,0.3797468354
2003,11,Illinois,58,21,0.3620689655
2003,12,Illinois,48,14,0.2916666667
2004,1,Illinois,78,45,0.5769230769
2004,2,Illinois,83,26,0.313253012
2004,3,Illinois,78,29,0.3717948718
2004,4,Illinois,83,28,0.3373493976
2004,5,Illinois,99,42,0.4242424242
2004,6,Illinois,97,30,0.3092783505
2004,7,Illinois,89,26,0.2921348315
2004,8,Illinois,82,26,0.3170731707
2004,9,Illinois,94,40,0.4255319149
2004,10,Illinois,72,25,0.3472222222
2004,11,Illinois,80,27,0.3375
2004,12,Illinois,91,43,0.4725274725
2005,1,Illinois,85,31,0.3647058824
2005,2,Illinois,81,29,0.3580246914
2005,3,Illinois,99,31,0.3131313131
2005,4,Illinois,92,43,0.4673913043
2005,5,Illinois,84,31,0.369047619
2005,6,Illinois,87,37,0.4252873563
2005,7,Illinois,89,39,0.4382022472
2005,8,Illinois,109,39,0.3577981651
2005,9,Illinois,93,38,0.4086021505
2005,10,Illinois,92,31,0.3369565217
2005,11,Illinois,95,41,0.4315789474
2005,12,Illinois,78,34,0.4358974359
2006,1,Illinois,67,22,0.328358209
2006,2,Illinois,84,34,0.4047619048
2006,3,Illinois,90,30,0.3333333333
2006,4,Illinois,86,31,0.3604651163
2006,5,Illinois,73,30,0.4109589041
2006,6,Illinois,98,36,0.3673469388
2006,7,Illinois,96,40,0.4166666667
2006,8,Illinois,78,21,0.2692307692
2006,9,Illinois,84,36,0.4285714286
2006,10,Illinois,95,36,0.3789473684
2006,11,Illinois,81,31,0.3827160494
2006,12,Illinois,76,25,0.3289473684
2007,1,Illinois,98,33,0.3367346939
2007,2,Illinois,75,37,0.4933333333
2007,3,Illinois,88,37,0.4204545455
2007,4,Illinois,115,54,0.4695652174
2007,5,Illinois,98,41,0.4183673469
2007,6,Illinois,78,26,0.3333333333
2007,7,Illinois,100,41,0.41
2007,8,Illinois,103,29,0.2815533981
2007,9,Illinois,85,27,0.3176470588
2007,10,Illinois,97,38,0.3917525773
2007,11,Illinois,86,29,0.3372093023
2007,12,Illinois,83,31,0.3734939759
2008,1,Illinois,101,48,0.4752475248
2008,2,Illinois,85,35,0.4117647059
2008,3,Illinois,90,38,0.4222222222
2008,4,Illinois,118,47,0.3983050847
2008,5,Illinois,102,37,0.362745098
2008,6,Illinois,108,33,0.3055555556
2008,7,Illinois,96,31,0.3229166667
2008,8,Illinois,110,40,0.3636363636
2008,9,Illinois,104,26,0.25
2008,10,Illinois,101,38,0.3762376238
2008,11,Illinois,99,33,0.3333333333
2008,12,Illinois,83,32,0.3855421687
2009,1,Illinois,101,41,0.4059405941
2009,2,Illinois,83,29,0.3493975904
2009,3,Illinois,83,36,0.4337349398
2009,4,Illinois,96,34,0.3541666667
2009,5,Illinois,95,31,0.3263157895
2009,6,Illinois,117,41,0.3504273504
2009,7,Illinois,99,36,0.3636363636
2009,8,Illinois,112,40,0.3571428571
2009,9,Illinois,106,32,0.3018867925
2009,10,Illinois,100,26,0.26
2009,11,Illinois,102,34,0.3333333333
2009,12,Illinois,82,22,0.2682926829
2010,1,Illinois,83,46,0.5542168675
2010,2,Illinois,73,28,0.3835616438
2010,3,Illinois,109,43,0.3944954128
2010,4,Illinois,101,37,0.3663366337
2010,5,Illinois,123,35,0.2845528455
2010,6,Illinois,108,43,0.3981481481
2010,7,Illinois,92,37,0.402173913
2010,8,Illinois,104,44,0.4230769231
2010,9,Illinois,106,35,0.3301886792
2010,10,Illinois,94,31,0.329787234
2010,11,Illinois,98,31,0.3163265306
2010,12,Illinois,86,32,0.3720930233
2011,1,Illinois,98,43,0.4387755102
2011,2,Illinois,81,37,0.4567901235
2011,3,Illinois,107,38,0.3551401869
2011,4,Illinois,105,35,0.3333333333
2011,5,Illinois,109,43,0.3944954128
2011,6,Illinois,114,43,0.3771929825
2011,7,Illinois,115,46,0.4
2011,8,Illinois,91,33,0.3626373626
2011,9,Illinois,110,39,0.3545454545
2011,10,Illinois,102,37,0.362745098
2011,11,Illinois,108,34,0.3148148148
2011,12,Illinois,81,33,0.4074074074
2012,1,Illinois,86,41,0.476744186
2012,2,Illinois,103,36,0.3495145631
2012,3,Illinois,121,49,0.4049586777
2012,4,Illinois,108,41,0.3796296296
2012,5,Illinois,108,47,0.4351851852
2012,6,Illinois,111,39,0.3513513514
2012,7,Illinois,105,38,0.3619047619
2012,8,Illinois,123,42,0.3414634146
2012,9,Illinois,110,35,0.3181818182
2012,10,Illinois,124,47,0.3790322581
2012,11,Illinois,89,36,0.404494382
2012,12,Illinois,103,39,0.3786407767
2013,1,Illinois,101,38,0.3762376238
2013,2,Illinois,85,34,0.4
2013,3,Illinois,92,37,0.402173913
2013,4,Illinois,122,57,0.4672131148
2013,5,Illinois,112,40,0.3571428571
2013,6,Illinois,124,47,0.3790322581
2013,7,Illinois,111,43,0.3873873874
2013,8,Illinois,129,40,0.3100775194
2013,9,Illinois,114,38,0.3333333333
2013,10,Illinois,109,35,0.3211009174
2013,11,Illinois,112,49,0.4375
2013,12,Illinois,108,38,0.3518518519
2014,1,Illinois,113,40,0.3539823009
2014,2,Illinois,86,30,0.3488372093
2014,3,Illinois,106,33,0.3113207547
2014,4,Illinois,110,54,0.4909090909
2014,5,Illinois,120,44,0.3666666667
2014,6,Illinois,117,45,0.3846153846
2014,7,Illinois,128,61,0.4765625
2014,8,Illinois,133,50,0.3759398496
2014,9,Illinois,129,44,0.3410852713
2014,10,Illinois,113,32,0.2831858407
2014,11,Illinois,131,59,0.4503816794
2014,12,Illinois,110,41,0.3727272727
2015,1,Illinois,111,37,0.3333333333
2015,2,Illinois,92,38,0.4130434783
2015,3,Illinois,124,48,0.3870967742
2015,4,Illinois,113,42,0.3716814159
2015,5,Illinois,144,49,0.3402777778
2015,6,Illinois,105,35,0.3333333333
2015,7,Illinois,132,50,0.3787878788
2015,8,Illinois,123,35,0.2845528455
2015,9,Illinois,106,36,0.3396226415
2015,10,Illinois,117,43,0.3675213675
2015,11,Illinois,86,42,0.488372093
2015,12,Illinois,108,40,0.3703703704
2016,1,Illinois,117,53,0.452991453
2016,2,Illinois,103,35,0.3398058252
2016,3,Illinois,128,36,0.28125
2016,4,Illinois,131,47,0.358778626
2016,5,Illinois,118,37,0.313559322
2016,6,Illinois,103,40,0.3883495146
2016,7,Illinois,115,47,0.4086956522
2016,8,Illinois,149,59,0.3959731544
2016,9,Illinois,105,33,0.3142857143
2016,10,Illinois,127,45,0.3543307087
2016,11,Illinois,112,38,0.3392857143
2016,12,Illinois,105,36,0.3428571429
2017,1,Illinois,112,41,0.3660714286
2017,2,Illinois,107,45,0.4205607477
2017,3,Illinois,125,44,0.352
2017,4,Illinois,124,53,0.4274193548
2017,5,Illinois,130,52,0.4
2017,6,Illinois,138,56,0.4057971014
2017,7,Illinois,120,42,0.35
2017,8,Illinois,123,49,0.3983739837
2017,9,Illinois,110,43,0.3909090909
2017,10,Illinois,147,64,0.4353741497
2017,11,Illinois,116,41,0.3534482759
2017,12,Illinois,120,47,0.3916666667
2018,1,Illinois,113,48,0.4247787611
2018,2,Illinois,116,47,0.4051724138
2018,3,Illinois,119,38,0.3193277311
2018,4,Illinois,124,44,0.3548387097
2018,5,Illinois,126,52,0.4126984127
2018,6,Illinois,134,54,0.4029850746
2018,7,Illinois,140,61,0.4357142857
2018,8,Illinois,130,60,0.4615384615
2018,9,Illinois,134,50,0.3731343284
2018,10,Illinois,133,35,0.2631578947
2018,11,Illinois,110,49,0.4454545455
2018,12,Illinois,108,35,0.3240740741
2019,1,Illinois,100,38,0.38
2019,2,Illinois,108,44,0.4074074074
2019,3,Illinois,129,53,0.4108527132
2019,4,Illinois,118,46,0.3898305085
2019,5,Illinois,130,41,0.3153846154
2019,6,Illinois,100,40,0.4
2019,7,Illinois,142,56,0.3943661972
2019,8,Illinois,145,48,0.3310344828
2019,9,Illinois,129,43,0.3333333333
2019,10,Illinois,124,42,0.3387096774
2019,11,Illinois,94,32,0.3404255319
2019,12,Illinois,119,57,0.4789915966
1999,1,Indiana,51,30,0.5882352941
1999,2,Indiana,67,43,0.6417910448
1999,3,Indiana,61,35,0.5737704918
1999,4,Indiana,61,35,0.5737704918
1999,5,Indiana,47,34,0.7234042553
1999,6,Indiana,52,30,0.5769230769
1999,7,Indiana,43,26,0.6046511628
1999,8,Indiana,51,24,0.4705882353
1999,9,Indiana,46,22,0.4782608696
1999,10,Indiana,46,25,0.5434782609
1999,11,Indiana,52,31,0.5961538462
1999,12,Indiana,51,33,0.6470588235
2000,1,Indiana,58,38,0.6551724138
2000,2,Indiana,63,40,0.6349206349
2000,3,Indiana,66,37,0.5606060606
2000,4,Indiana,46,36,0.7826086957
2000,5,Indiana,54,30,0.5555555556
2000,6,Indiana,46,32,0.6956521739
2000,7,Indiana,69,38,0.5507246377
2000,8,Indiana,69,42,0.6086956522
2000,9,Indiana,54,29,0.537037037
2000,10,Indiana,58,28,0.4827586207
2000,11,Indiana,52,35,0.6730769231
2000,12,Indiana,47,26,0.5531914894
2001,1,Indiana,57,34,0.5964912281
2001,2,Indiana,48,30,0.625
2001,3,Indiana,64,32,0.5
2001,4,Indiana,58,36,0.6206896552
2001,5,Indiana,49,24,0.4897959184
2001,6,Indiana,57,32,0.5614035088
2001,7,Indiana,73,47,0.6438356164
2001,8,Indiana,66,36,0.5454545455
2001,9,Indiana,57,29,0.5087719298
2001,10,Indiana,62,36,0.5806451613
2001,11,Indiana,65,45,0.6923076923
2001,12,Indiana,59,30,0.5084745763
2002,1,Indiana,60,42,0.7
2002,2,Indiana,59,34,0.5762711864
2002,3,Indiana,62,42,0.6774193548
2002,4,Indiana,75,50,0.6666666667
2002,5,Indiana,79,54,0.6835443038
2002,6,Indiana,58,30,0.5172413793
2002,7,Indiana,55,34,0.6181818182
2002,8,Indiana,60,29,0.4833333333
2002,9,Indiana,47,26,0.5531914894
2002,10,Indiana,72,43,0.5972222222
2002,11,Indiana,59,30,0.5084745763
2002,12,Indiana,57,34,0.5964912281
2003,1,Indiana,64,36,0.5625
2003,2,Indiana,46,28,0.6086956522
2003,3,Indiana,75,38,0.5066666667
2003,4,Indiana,58,35,0.6034482759
2003,5,Indiana,66,40,0.6060606061
2003,6,Indiana,58,41,0.7068965517
2003,7,Indiana,70,42,0.6
2003,8,Indiana,62,32,0.5161290323
2003,9,Indiana,70,37,0.5285714286
2003,10,Indiana,65,32,0.4923076923
2003,11,Indiana,59,31,0.5254237288
2003,12,Indiana,43,26,0.6046511628
2004,1,Indiana,65,34,0.5230769231
2004,2,Indiana,38,24,0.6315789474
2004,3,Indiana,53,27,0.5094339623
2004,4,Indiana,56,28,0.5
2004,5,Indiana,55,35,0.6363636364
2004,6,Indiana,60,33,0.55
2004,7,Indiana,69,40,0.5797101449
2004,8,Indiana,48,29,0.6041666667
2004,9,Indiana,65,30,0.4615384615
2004,10,Indiana,74,42,0.5675675676
2004,11,Indiana,69,38,0.5507246377
2004,12,Indiana,51,25,0.4901960784
2005,1,Indiana,91,46,0.5054945055
2005,2,Indiana,56,30,0.5357142857
2005,3,Indiana,61,42,0.6885245902
2005,4,Indiana,68,41,0.6029411765
2005,5,Indiana,74,44,0.5945945946
2005,6,Indiana,56,21,0.375
2005,7,Indiana,62,39,0.6290322581
2005,8,Indiana,66,30,0.4545454545
2005,9,Indiana,56,24,0.4285714286
2005,10,Indiana,60,34,0.5666666667
2005,11,Indiana,49,30,0.612244898
2005,12,Indiana,46,35,0.7608695652
2006,1,Indiana,73,35,0.4794520548
2006,2,Indiana,65,32,0.4923076923
2006,3,Indiana,73,32,0.4383561644
2006,4,Indiana,79,48,0.6075949367
2006,5,Indiana,85,45,0.5294117647
2006,6,Indiana,71,36,0.5070422535
2006,7,Indiana,69,37,0.5362318841
2006,8,Indiana,54,29,0.537037037
2006,9,Indiana,72,37,0.5138888889
2006,10,Indiana,69,45,0.652173913
2006,11,Indiana,64,40,0.625
2006,12,Indiana,48,26,0.5416666667
2007,1,Indiana,68,32,0.4705882353
2007,2,Indiana,61,37,0.606557377
2007,3,Indiana,76,34,0.4473684211
2007,4,Indiana,77,34,0.4415584416
2007,5,Indiana,69,39,0.5652173913
2007,6,Indiana,52,34,0.6538461538
2007,7,Indiana,70,37,0.5285714286
2007,8,Indiana,70,30,0.4285714286
2007,9,Indiana,58,32,0.5517241379
2007,10,Indiana,70,27,0.3857142857
2007,11,Indiana,62,28,0.4516129032
2007,12,Indiana,57,28,0.4912280702
2008,1,Indiana,67,44,0.6567164179
2008,2,Indiana,77,48,0.6233766234
2008,3,Indiana,59,29,0.4915254237
2008,4,Indiana,69,40,0.5797101449
2008,5,Indiana,88,46,0.5227272727
2008,6,Indiana,61,33,0.5409836066
2008,7,Indiana,60,35,0.5833333333
2008,8,Indiana,79,41,0.5189873418
2008,9,Indiana,55,30,0.5454545455
2008,10,Indiana,69,37,0.5362318841
2008,11,Indiana,66,33,0.5
2008,12,Indiana,59,34,0.5762711864
2009,1,Indiana,64,34,0.53125
2009,2,Indiana,61,27,0.4426229508
2009,3,Indiana,70,36,0.5142857143
2009,4,Indiana,79,49,0.6202531646
2009,5,Indiana,73,49,0.6712328767
2009,6,Indiana,76,44,0.5789473684
2009,7,Indiana,58,35,0.6034482759
2009,8,Indiana,67,40,0.5970149254
2009,9,Indiana,62,26,0.4193548387
2009,10,Indiana,67,39,0.5820895522
2009,11,Indiana,68,36,0.5294117647
2009,12,Indiana,81,43,0.5308641975
2010,1,Indiana,58,28,0.4827586207
2010,2,Indiana,58,32,0.5517241379
2010,3,Indiana,65,26,0.4
2010,4,Indiana,84,45,0.5357142857
2010,5,Indiana,87,51,0.5862068966
2010,6,Indiana,77,43,0.5584415584
2010,7,Indiana,77,42,0.5454545455
2010,8,Indiana,68,31,0.4558823529
2010,9,Indiana,71,36,0.5070422535
2010,10,Indiana,80,40,0.5
2010,11,Indiana,77,49,0.6363636364
2010,12,Indiana,62,32,0.5161290323
2011,1,Indiana,68,36,0.5294117647
2011,2,Indiana,53,27,0.5094339623
2011,3,Indiana,72,40,0.5555555556
2011,4,Indiana,72,35,0.4861111111
2011,5,Indiana,88,36,0.4090909091
2011,6,Indiana,67,29,0.4328358209
2011,7,Indiana,75,31,0.4133333333
2011,8,Indiana,91,45,0.4945054945
2011,9,Indiana,72,36,0.5
2011,10,Indiana,76,42,0.5526315789
2011,11,Indiana,77,27,0.3506493506
2011,12,Indiana,67,27,0.4029850746
2012,1,Indiana,78,40,0.5128205128
2012,2,Indiana,66,35,0.5303030303
2012,3,Indiana,88,47,0.5340909091
2012,4,Indiana,72,45,0.625
2012,5,Indiana,87,51,0.5862068966
2012,6,Indiana,75,39,0.52
2012,7,Indiana,85,45,0.5294117647
2012,8,Indiana,81,41,0.5061728395
2012,9,Indiana,82,49,0.5975609756
2012,10,Indiana,80,37,0.4625
2012,11,Indiana,72,46,0.6388888889
2012,12,Indiana,74,38,0.5135135135
2013,1,Indiana,75,40,0.5333333333
2013,2,Indiana,66,38,0.5757575758
2013,3,Indiana,82,49,0.5975609756
2013,4,Indiana,83,49,0.5903614458
2013,5,Indiana,75,46,0.6133333333
2013,6,Indiana,71,40,0.5633802817
2013,7,Indiana,94,53,0.5638297872
2013,8,Indiana,101,56,0.5544554455
2013,9,Indiana,71,29,0.4084507042
2013,10,Indiana,73,33,0.4520547945
2013,11,Indiana,72,39,0.5416666667
2013,12,Indiana,80,51,0.6375
2014,1,Indiana,74,40,0.5405405405
2014,2,Indiana,81,47,0.5802469136
2014,3,Indiana,72,41,0.5694444444
2014,4,Indiana,74,45,0.6081081081
2014,5,Indiana,85,44,0.5176470588
2014,6,Indiana,78,45,0.5769230769
2014,7,Indiana,98,58,0.5918367347
2014,8,Indiana,82,43,0.5243902439
2014,9,Indiana,77,41,0.5324675325
2014,10,Indiana,83,42,0.5060240964
2014,11,Indiana,74,53,0.7162162162
2014,12,Indiana,69,29,0.4202898551
2015,1,Indiana,74,41,0.5540540541
2015,2,Indiana,68,40,0.5882352941
2015,3,Indiana,75,40,0.5333333333
2015,4,Indiana,79,54,0.6835443038
2015,5,Indiana,95,54,0.5684210526
2015,6,Indiana,83,38,0.4578313253
2015,7,Indiana,82,41,0.5
2015,8,Indiana,88,38,0.4318181818
2015,9,Indiana,85,48,0.5647058824
2015,10,Indiana,71,34,0.4788732394
2015,11,Indiana,84,44,0.5238095238
2015,12,Indiana,75,45,0.6
2016,1,Indiana,75,41,0.5466666667
2016,2,Indiana,76,49,0.6447368421
2016,3,Indiana,93,55,0.5913978495
2016,4,Indiana,95,58,0.6105263158
2016,5,Indiana,89,47,0.5280898876
2016,6,Indiana,94,48,0.5106382979
2016,7,Indiana,90,49,0.5444444444
2016,8,Indiana,93,57,0.6129032258
2016,9,Indiana,103,55,0.5339805825
2016,10,Indiana,90,55,0.6111111111
2016,11,Indiana,64,39,0.609375
2016,12,Indiana,71,38,0.5352112676
2017,1,Indiana,87,48,0.5517241379
2017,2,Indiana,70,33,0.4714285714
2017,3,Indiana,86,53,0.6162790698
2017,4,Indiana,84,44,0.5238095238
2017,5,Indiana,95,48,0.5052631579
2017,6,Indiana,95,51,0.5368421053
2017,7,Indiana,91,48,0.5274725275
2017,8,Indiana,90,52,0.5777777778
2017,9,Indiana,129,74,0.5736434109
2017,10,Indiana,95,52,0.5473684211
2017,11,Indiana,74,46,0.6216216216
2017,12,Indiana,96,55,0.5729166667
2018,1,Indiana,92,54,0.5869565217
2018,2,Indiana,76,45,0.5921052632
2018,3,Indiana,91,53,0.5824175824
2018,4,Indiana,76,39,0.5131578947
2018,5,Indiana,95,54,0.5684210526
2018,6,Indiana,95,46,0.4842105263
2018,7,Indiana,86,49,0.5697674419
2018,8,Indiana,91,47,0.5164835165
2018,9,Indiana,93,52,0.5591397849
2018,10,Indiana,105,56,0.5333333333
2018,11,Indiana,80,42,0.525
2018,12,Indiana,99,51,0.5151515152
2019,1,Indiana,85,58,0.6823529412
2019,2,Indiana,72,39,0.5416666667
2019,3,Indiana,74,44,0.5945945946
2019,4,Indiana,84,48,0.5714285714
2019,5,Indiana,70,42,0.6
2019,6,Indiana,76,42,0.5526315789
2019,7,Indiana,108,61,0.5648148148
2019,8,Indiana,81,43,0.5308641975
2019,9,Indiana,85,55,0.6470588235
2019,10,Indiana,90,46,0.5111111111
2019,11,Indiana,82,53,0.6463414634
2019,12,Indiana,65,39,0.6
1999,1,Iowa,23,16,0.6956521739
1999,2,Iowa,23,11,0.4782608696
1999,3,Iowa,35,21,0.6
1999,4,Iowa,18,9,0.5
1999,5,Iowa,25,13,0.52
1999,6,Iowa,23,12,0.5217391304
1999,7,Iowa,25,12,0.48
1999,8,Iowa,31,16,0.5161290323
1999,9,Iowa,27,12,0.4444444444
1999,10,Iowa,20,9,0.45
1999,11,Iowa,30,16,0.5333333333
1999,12,Iowa,25,13,0.52
2000,1,Iowa,29,17,0.5862068966
2000,2,Iowa,14,11,0.7857142857
2000,3,Iowa,29,15,0.5172413793
2000,4,Iowa,28,13,0.4642857143
2000,5,Iowa,17,12,0.7058823529
2000,6,Iowa,19,14,0.7368421053
2000,7,Iowa,24,7,0.2916666667
2000,8,Iowa,35,17,0.4857142857
2000,9,Iowa,21,7,0.3333333333
2000,10,Iowa,21,12,0.5714285714
2000,11,Iowa,27,17,0.6296296296
2000,12,Iowa,25,15,0.6
2001,1,Iowa,27,14,0.5185185185
2001,2,Iowa,18,7,0.3888888889
2001,3,Iowa,25,18,0.72
2001,4,Iowa,23,14,0.6086956522
2001,5,Iowa,32,18,0.5625
2001,6,Iowa,30,9,0.3
2001,7,Iowa,27,14,0.5185185185
2001,8,Iowa,27,13,0.4814814815
2001,9,Iowa,18,7,0.3888888889
2001,10,Iowa,27,14,0.5185185185
2001,11,Iowa,24,14,0.5833333333
2001,12,Iowa,25,15,0.6
2002,1,Iowa,26,15,0.5769230769
2002,2,Iowa,24,13,0.5416666667
2002,3,Iowa,20,10,0.5
2002,4,Iowa,31,16,0.5161290323
2002,5,Iowa,22,6,0.2727272727
2002,6,Iowa,35,19,0.5428571429
2002,7,Iowa,32,13,0.40625
2002,8,Iowa,24,15,0.625
2002,9,Iowa,37,16,0.4324324324
2002,10,Iowa,24,12,0.5
2002,11,Iowa,19,13,0.6842105263
2002,12,Iowa,20,9,0.45
2003,1,Iowa,25,13,0.52
2003,2,Iowa,25,14,0.56
2003,3,Iowa,31,15,0.4838709677
2003,4,Iowa,27,14,0.5185185185
2003,5,Iowa,32,14,0.4375
2003,6,Iowa,31,19,0.6129032258
2003,7,Iowa,31,14,0.4516129032
2003,8,Iowa,30,12,0.4
2003,9,Iowa,25,14,0.56
2003,10,Iowa,34,13,0.3823529412
2003,11,Iowa,34,21,0.6176470588
2003,12,Iowa,27,15,0.5555555556
2004,1,Iowa,28,17,0.6071428571
2004,2,Iowa,25,13,0.52
2004,3,Iowa,31,10,0.3225806452
2004,4,Iowa,37,18,0.4864864865
2004,5,Iowa,33,17,0.5151515152
2004,6,Iowa,25,8,0.32
2004,7,Iowa,25,14,0.56
2004,8,Iowa,27,8,0.2962962963
2004,9,Iowa,28,9,0.3214285714
2004,10,Iowa,29,15,0.5172413793
2004,11,Iowa,31,16,0.5161290323
2004,12,Iowa,24,10,0.4166666667
2005,1,Iowa,30,16,0.5333333333
2005,2,Iowa,28,15,0.5357142857
2005,3,Iowa,29,10,0.3448275862
2005,4,Iowa,28,15,0.5357142857
2005,5,Iowa,26,16,0.6153846154
2005,6,Iowa,27,18,0.6666666667
2005,7,Iowa,37,21,0.5675675676
2005,8,Iowa,27,13,0.4814814815
2005,9,Iowa,21,12,0.5714285714
2005,10,Iowa,27,12,0.4444444444
2005,11,Iowa,26,8,0.3076923077
2005,12,Iowa,26,13,0.5
2006,1,Iowa,29,14,0.4827586207
2006,2,Iowa,21,8,0.380952381
2006,3,Iowa,24,12,0.5
2006,4,Iowa,22,7,0.3181818182
2006,5,Iowa,32,18,0.5625
2006,6,Iowa,38,17,0.4473684211
2006,7,Iowa,32,13,0.40625
2006,8,Iowa,23,10,0.4347826087
2006,9,Iowa,21,8,0.380952381
2006,10,Iowa,31,16,0.5161290323
2006,11,Iowa,35,18,0.5142857143
2006,12,Iowa,26,8,0.3076923077
2007,1,Iowa,26,13,0.5
2007,2,Iowa,29,11,0.3793103448
2007,3,Iowa,30,15,0.5
2007,4,Iowa,21,8,0.380952381
2007,5,Iowa,23,5,0.2173913043
2007,6,Iowa,30,13,0.4333333333
2007,7,Iowa,31,13,0.4193548387
2007,8,Iowa,22,12,0.5454545455
2007,9,Iowa,27,10,0.3703703704
2007,10,Iowa,30,15,0.5
2007,11,Iowa,28,8,0.2857142857
2007,12,Iowa,25,10,0.4
2008,1,Iowa,36,18,0.5
2008,2,Iowa,23,11,0.4782608696
2008,3,Iowa,29,17,0.5862068966
2008,4,Iowa,35,18,0.5142857143
2008,5,Iowa,28,12,0.4285714286
2008,6,Iowa,34,16,0.4705882353
2008,7,Iowa,39,18,0.4615384615
2008,8,Iowa,31,17,0.5483870968
2008,9,Iowa,36,14,0.3888888889
2008,10,Iowa,29,13,0.4482758621
2008,11,Iowa,31,13,0.4193548387
2008,12,Iowa,29,13,0.4482758621
2009,1,Iowa,29,13,0.4482758621
2009,2,Iowa,30,10,0.3333333333
2009,3,Iowa,29,13,0.4482758621
2009,4,Iowa,31,16,0.5161290323
2009,5,Iowa,31,12,0.3870967742
2009,6,Iowa,36,15,0.4166666667
2009,7,Iowa,27,16,0.5925925926
2009,8,Iowa,36,14,0.3888888889
2009,9,Iowa,33,17,0.5151515152
2009,10,Iowa,32,12,0.375
2009,11,Iowa,26,11,0.4230769231
2009,12,Iowa,21,11,0.5238095238
2010,1,Iowa,36,20,0.5555555556
2010,2,Iowa,31,14,0.4516129032
2010,3,Iowa,31,16,0.5161290323
2010,4,Iowa,36,19,0.5277777778
2010,5,Iowa,34,15,0.4411764706
2010,6,Iowa,37,21,0.5675675676
2010,7,Iowa,39,20,0.5128205128
2010,8,Iowa,24,5,0.2083333333
